time,temperature,KE,PE,TE,P
0.0,0.852435351964609,1.2786530279469135,-5.388991856693712,-4.110338828746799,2.8998362125518384
0.005,0.8478814398349409,1.2718221597524113,-5.382158248679122,-4.110336088926711,2.9592238724642463
0.01,0.8339001960104535,1.2508502940156803,-5.361174589748197,-4.110324295732516,3.1484420706765808
0.015,0.8107321094433719,1.216098164165058,-5.326393147330907,-4.110294983165849,3.4646472031698385
0.02,0.7788658451377035,1.1682987677065553,-5.278536481916081,-4.110237714209527,3.901714349164558
0.025,0.739138069601145,1.1087071044017176,-5.218845686802591,-4.110138582400873,4.449342410070688
0.030000000000000002,0.6928532284080302,1.0392798426120453,-5.149262259704772,-4.109982417092727,5.090660767093032
0.035,0.6419098342372404,0.9628647513558606,-5.072625432756889,-4.109760681401029,5.80012391709125
0.04,0.5888595065983621,0.8832892598975431,-4.992766999940076,-4.109477740042533,6.5425778668655425
0.045,0.5368350895567878,0.8052526343351817,-4.9144080255090214,-4.109155391173839,7.273908373455944
0.049999999999999996,0.4892988972169851,0.7339483458254776,-4.842784333776361,-4.108835987950885,7.944613532390015
0.05499999999999999,0.4496094160715558,0.6744141241073337,-4.782988326821699,-4.108574202714365,8.50599640471796
0.05999999999999999,0.42048623074934216,0.6307293461240132,-4.7391490169111075,-4.108419670787094,8.918338819107579
0.06499999999999999,0.4035269788572096,0.6052904682858145,-4.713691239699948,-4.108400771414133,9.158163055752096
0.06999999999999999,0.3989401954410315,0.5984102931615471,-4.706923029537546,-4.1085127363759995,9.22248855063642
0.075,0.40558145703937515,0.6083721855590627,-4.717095612953849,-4.108723427394786,9.128161952243257
0.08,0.4212653930032922,0.6318980895049383,-4.740883879993447,-4.108985790488509,8.907074023932944
0.085,0.4432299085862165,0.6648448628793248,-4.774098334292153,-4.109253471412828,8.599052507740536
0.09000000000000001,0.46860640531731057,0.7029096079759658,-4.812399417089526,-4.10948980911356,8.245058013233644
0.09500000000000001,0.49479764442978086,0.7421964666446713,-4.851870030192002,-4.1096735635473305,7.881685509331534
0.10000000000000002,0.5197203299907605,0.7795804949861407,-4.889376379235618,-4.109795884249478,7.537906431944252
0.10500000000000002,0.5419189244172008,0.8128783866258013,-4.922734935086055,-4.109856548460254,7.233588688218625
0.11000000000000003,0.560577373020457,0.8408660595306855,-4.950728981488097,-4.109862921957411,6.979739633564332
0.11500000000000003,0.5754596171123018,0.8631894256684527,-4.973014882972962,-4.10982545730451,6.779008592751022
0.12000000000000004,0.5868034697348996,0.8802052046023493,-4.989964099024698,-4.109758894422349,6.627673094926231
0.12500000000000003,0.5951806682601792,0.8927710023902689,-5.002449250314355,-4.109678247924086,6.517333731509701
0.13000000000000003,0.6013464074154568,0.9020196111231851,-5.011615194837935,-4.109595583714749,6.4372733099617845
0.13500000000000004,0.6061016549095714,0.909152482364357,-5.018674883501553,-4.109522401137196,6.376250391640327
0.14000000000000004,0.6101839599409059,0.9152759399113588,-5.024740058037237,-4.109464118125878,6.324141391249219
0.14500000000000005,0.6142043239865822,0.9213064859798733,-5.03072905570358,-4.109422569723707,6.2725961678620425
0.15000000000000005,0.6186258114813192,0.9279387172219788,-5.0373325442135775,-4.109393826991599,6.215623685432786
0.15500000000000005,0.6237772130103787,0.935665819515568,-5.045041826431722,-4.109376006916153,6.14884911860673
0.16000000000000006,0.6298849010546257,0.9448273515819385,-5.054191154081259,-4.10936380249932,6.06951748717119
0.16500000000000006,0.6370991604965853,0.955648740744878,-5.065005659329582,-4.109356918584704,5.975674641814159
0.17000000000000007,0.645508656669544,0.9682629850043161,-5.077619442325711,-4.109356457321394,5.866040608378208
0.17500000000000007,0.6551357832141675,0.9827036748212513,-5.092066750532397,-4.109363075711146,5.740257092890893
0.18000000000000008,0.66591999829446,0.99887999744169,-5.108258244604446,-4.1093782471627565,5.598950012484792
0.18500000000000008,0.677701902277095,1.0165528534156427,-5.125955178199842,-4.109402324784199,5.444335882445379
0.19000000000000009,0.6902207650403398,1.0353311475605096,-5.144767957956662,-4.1094368103961525,5.279920788923919
0.1950000000000001,0.703124685711307,1.0546870285669607,-5.164164230750025,-4.109477202183065,5.110646646600002
0.2000000000000001,0.7159863957419315,1.073979593612897,-5.18350343897038,-4.109523845357482,4.942462407451704
0.2050000000000001,0.7283326231387437,1.0924989347081155,-5.202070222118416,-4.109571287410301,4.78194411298868
0.2100000000000001,0.739687728601623,1.1095315929024345,-5.219147420812771,-4.1096158279103365,4.63586911921225
0.2150000000000001,0.7496341992777692,1.1244512989166537,-5.234099922123321,-4.109648623206668,4.510356540234577
0.2200000000000001,0.7578877643574308,1.136831646536146,-5.246494046431124,-4.109662399894978,4.409728386845663
0.22500000000000012,0.7643731707630925,1.1465597561446388,-5.2562110731288065,-4.109651316984167,4.334997922769967
0.23000000000000012,0.7692651620805412,1.1538977431208117,-5.263517060575592,-4.109619317454781,4.283785809306931
0.23500000000000013,0.772962991745233,1.1594444876178496,-5.269020822135303,-4.109576334517453,4.2500773402773735
0.24000000000000013,0.7759879867061255,1.1639819800591882,-5.2735186175983175,-4.109536637539129,4.225973383407234
0.24500000000000013,0.7788333832436178,1.1682500748654268,-5.277763257090795,-4.109513182225369,4.204257899955975
0.2500000000000001,0.7818488418380618,1.1727732627570926,-5.282280931524719,-4.109507668767627,4.179851286192024
0.2550000000000001,0.785201378457036,1.177802067685554,-5.287318262150242,-4.109516194464688,4.150486799685289
0.2600000000000001,0.7888957045266142,1.183343556789921,-5.292880050144103,-4.109536493354183,4.116024657958223
0.2650000000000001,0.7928023467294195,1.1892035200941293,-5.298772135628348,-4.1095686155342195,4.078220058840581
0.27000000000000013,0.7966750942246181,1.195012641336927,-5.304622632082047,-4.10960999074512,4.040450141690752
0.27500000000000013,0.8001835682255192,1.2002753523382788,-5.309926049029555,-4.109650696691276,4.007458528116154
