time,temperature,KE,PE,TE,P
0.0,0.8504115588725671,1.2756173383088507,-5.3805637711820475,-4.104946432873197,2.5817960976461407
0.005,0.8455989537681499,1.2683984306522247,-5.373339847591112,-4.104941416938887,2.648761801620027
0.01,0.8312704030605353,1.2469056045908031,-5.351833087165536,-4.104927482574733,2.8459653549750747
0.015,0.8076789023252835,1.2115183534879252,-5.316415628614733,-4.104897275126808,3.170374439826673
0.02,0.7753128607290338,1.1629692910935507,-5.267809458743172,-4.104840167649622,3.6159313643799598
0.025,0.7349970909801765,1.1024956364702647,-5.207238793050337,-4.104743156580072,4.172199199174826
0.030000000000000002,0.6880027320523496,1.0320040980785246,-5.136596815634976,-4.104592717556452,4.822942492709208
0.035,0.6361568145104809,0.9542352217657214,-5.0586158253687055,-4.1043806036029835,5.54374284126377
0.04,0.5819035904166154,0.8728553856249232,-4.976964862578438,-4.104109476953514,6.301176400521053
0.045,0.5282480690157892,0.7923721035236839,-4.896170666629746,-4.103798563106062,7.053271810267226
0.049999999999999996,0.4785388331335611,0.7178082497003416,-4.821293352362436,-4.103485102662095,7.752587289420953
0.05499999999999999,0.43608511546891504,0.6541276732033725,-4.757345105258039,-4.103217432054666,8.351666319368581
0.05999999999999999,0.4036730253387861,0.6055095380081791,-4.708552738452019,-4.103043200443839,8.810143995151885
0.06499999999999999,0.3831075740826932,0.5746613611240398,-4.677653521625973,-4.102992160501933,9.101739788696293
0.06999999999999999,0.37492313393121623,0.5623847008968244,-4.665451920803062,-4.103067219906238,9.218705228835296
0.075,0.3783549362661976,0.5675324043992964,-4.670776788782991,-4.103244384383696,9.172205896634143
0.08,0.39156558293810706,0.5873483744071606,-4.690833555317218,-4.103485180910057,8.988774586646324
0.085,0.4120312718191804,0.6180469077287707,-4.72179273477979,-4.103745827051019,8.704748005112878
0.09000000000000001,0.4369721784434144,0.6554582676651216,-4.759449481341106,-4.103991213675984,8.35944185824804
0.09500000000000001,0.4637266755946948,0.6955900133920422,-4.799786126738792,-4.10419611334675,7.990293999292336
0.10000000000000002,0.49002061222616883,0.7350309183392533,-4.83937776512288,-4.104346846783627,7.628809291650901
0.10500000000000002,0.5141252673055998,0.7711879009583997,-4.875627604279914,-4.104439703321514,7.298792575588274
0.11000000000000003,0.5349161457666741,0.8023742186500112,-4.906851310698367,-4.104477092048356,7.015559051894187
