time,temperature,KE,PE,TE,P
0.0,0.8481395255463726,1.272209288319559,-5.416677046984767,-4.144467758665208,6.793319125411466
0.005,0.8421100314158096,1.2631650471237144,-5.407638968608906,-4.144473921485192,6.883152250707143
0.01,0.8234872909269111,1.2352309363903666,-5.3796503367048505,-4.144419400314484,7.1527157015144835
0.015,0.792921797417803,1.1893826961267047,-5.333707122823207,-4.144324426696503,7.59614876228008
0.02,0.751618286351534,1.127427429527301,-5.271601184599105,-4.1441737550718045,8.197327116111623
0.025,0.7014210970131947,1.052131645519792,-5.196082863182315,-4.143951217662522,8.93093986998475
0.030000000000000002,0.6449416958792992,0.9674125438189487,-5.111060258385987,-4.143647714567039,9.759970562269284
0.035,0.5856057021644028,0.8784085532466042,-5.0216794619388905,-4.143270908692286,10.634731933078722
0.04,0.52753146906118,0.79129720359177,-4.934150267751378,-4.142853064159608,11.494261665342975
0.045,0.4751732174125252,0.7127598261187879,-4.85521130912283,-4.142451483004042,12.271429769534501
0.049999999999999996,0.4327348046343021,0.6491022069514532,-4.7912394767204205,-4.142137269768968,12.901964453547446
0.05499999999999999,0.4034716177121553,0.6052074265682329,-4.747179298420407,-4.141971871852173,13.335739358527603
0.05999999999999999,0.38909344050789724,0.5836401607618459,-4.725625121709608,-4.141984960947762,13.54637024512468
0.06499999999999999,0.38948095581747066,0.5842214337262059,-4.726384367994591,-4.142162934268384,13.53579981272519
0.06999999999999999,0.40281176518815226,0.6042176477822284,-4.746674616543239,-4.142456968761011,13.332276069171474
0.075,0.4260322510676628,0.6390483766014942,-4.781851067380461,-4.142802690778967,12.982772220162543
0.08,0.4554951481721837,0.6832427222582755,-4.826382059048492,-4.143139336790217,12.542744026517514
0.085,0.4875734023778842,0.7313601035668263,-4.874783720224243,-4.143423616657416,12.066691428078652
0.09000000000000001,0.5191257223602247,0.7786885835403371,-4.9223196939458385,-4.143631110405501,11.601157293338652
0.09500000000000001,0.5477734069744608,0.8216601104616912,-4.9654149826151155,-4.143754872153424,11.180911658043785
0.10000000000000002,0.5720054446066841,0.8580081669100262,-5.001807656362453,-4.143799489452427,10.827717915663454
0.10500000000000002,0.5911559213995484,0.8867338820993226,-5.0305100056500605,-4.1437761235507375,10.55067895328314
0.11000000000000003,0.6052978599515165,0.9079467899272747,-5.051648026843859,-4.143701236916584,10.348136552377733
0.11500000000000003,0.6150847744309341,0.9226271616464012,-5.066219938143593,-4.143592776497192,10.209922650484579
0.12000000000000004,0.6215632697027218,0.9323449045540827,-5.075813643068731,-4.143468738514648,10.120449146106008
0.12500000000000003,0.6259788918669655,0.9389683378004483,-5.082314409228527,-4.143346071428078,10.061155227819585
0.13000000000000003,0.6295964174558467,0.9443946261837701,-5.087633898888534,-4.143239272704764,10.013427934756095
0.13500000000000004,0.6335536924522345,0.9503305386783517,-5.0934875411225455,-4.143157002444195,9.960572808908923
0.14000000000000004,0.638757753927449,0.9581366308911736,-5.101238132579891,-4.143101501688717,9.889478264008638
0.14500000000000005,0.6458307066096386,0.9687460599144578,-5.11182086017772,-4.143074800263261,9.791256421324093
0.15000000000000005,0.6551022961804124,0.9826534442706186,-5.1257273305761615,-4.143073886305543,9.661289532943629
0.15500000000000005,0.6666333055168759,0.999949958275314,-5.143042654454168,-4.1430926961788535,9.498970323386393
0.16000000000000006,0.6802703671948784,1.0204055507923175,-5.16353004488958,-4.143124494097262,9.306754595445142
0.16500000000000006,0.6957143154078349,1.0435714731117522,-5.186733105098402,-4.14316163198665,9.089115139170499
0.17000000000000007,0.7125864170889872,1.068879625633481,-5.212077825556131,-4.14319819992265,8.8518055074686
